# xrslam-regression report v2
M allow_unpaced 0
M build_dir /tmp/xrreg/post_mobile
M config_from_string 1
M host KaidongdeMacBook-Pro.local
M lib /tmp/xrreg/post_mobile/xrslam-interface/libxrslam.dylib
M lib_sha256 33c6601fbbb1246f041968383fba2fb4caae4b80b3a3802b1cf1a04189d7f656
M lib_threading 1
M lib_version xrslam v0.5.0
M max_frames 160
M opt_inspection 1
M opt_lowlatency 1
M opt_threading 1
M pace 1
M python 3.14.7
M sensor_config sensor.yaml
M seq synth://
M settle_ms 200.0
M slam_config slam.yaml
M src_source synth
M src_synth_accel_bias (0.0, 0.0, 0.0)
M src_synth_accel_noise 0
M src_synth_bg_high 78
M src_synth_bg_low 40
M src_synth_blob_peak 240
M src_synth_blob_radius 3
M src_synth_blob_sigma 1.25
M src_synth_cam_rate 20
M src_synth_cx 376
M src_synth_cy 240
M src_synth_duration 12
M src_synth_fx 460
M src_synth_fy 460
M src_synth_gyro_bias (0.0, 0.0, 0.0)
M src_synth_gyro_noise 0
M src_synth_height 480
M src_synth_imu_rate 200
M src_synth_imu_scale 1
M src_synth_imu_seed 12345
M src_synth_num_landmarks 400
M src_synth_seed 20260823
M src_synth_t0 100
M src_synth_width 752
M tag run#3
M tool pw_tools/regression
M wall_start 1787425089.745
C idx frame_ts pose_ts state landmarks fusion_total qx qy qz qw tx ty tz push_rc lm_rc ms det_kp trk_kp inl_kp mapped_lm lm_published lm_usable core_seq core_imu degen settled
F 10 100.525000000 100.525000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.118 180 174 180 -1 0 0 10 10 1 0
F 11 100.575000000 100.575000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 2.547 183 178 180 -1 0 0 11 10 1 1
F 12 100.625000000 100.625000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.807 181 180 183 -1 0 0 12 10 1 1
F 13 100.675000000 100.675000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.295 178 177 181 -1 0 0 13 10 1 0
F 14 100.725000000 100.725000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.904 179 173 178 -1 0 0 14 10 1 1
F 15 100.775000000 100.775000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.638 178 175 179 -1 0 0 15 10 1 0
F 16 100.825000000 100.825000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 1.721 176 173 178 -1 0 0 16 10 1 1
F 17 100.875000000 100.875000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.034 174 172 176 -1 0 0 17 10 1 1
F 18 100.925000000 100.925000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.781 177 172 174 -1 0 0 18 10 1 1
F 19 100.975000000 100.975000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.776 176 174 177 -1 0 0 19 10 1 1
F 20 101.025000000 101.025000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.224 172 171 176 -1 0 0 20 10 1 0
F 21 101.075000000 101.075000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.154 171 168 172 -1 0 0 21 10 1 1
F 22 101.125000000 101.125000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.711 168 167 171 -1 0 0 22 10 1 0
F 23 101.175000000 101.175000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.151 170 168 168 -1 0 0 23 10 1 1
F 24 101.225000000 101.225000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.252 170 169 170 -1 0 0 24 10 1 0
F 25 101.275000000 101.275000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.307 171 170 170 -1 0 0 25 10 1 0
F 26 101.325000000 101.325000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.631 171 170 171 -1 0 0 26 10 1 0
F 27 101.375000000 101.375000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 1.712 171 171 171 -1 0 0 27 10 1 1
F 28 101.425000000 101.425000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.585 167 167 171 -1 0 0 28 10 1 0
F 29 101.475000000 101.475000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.792 168 166 167 -1 0 0 29 10 1 1
F 30 101.525000000 101.525000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.590 167 166 168 -1 0 0 30 10 1 0
F 31 101.575000000 101.575000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 1.666 167 164 167 -1 0 0 31 10 1 1
F 32 101.625000000 101.625000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.555 165 164 167 -1 0 0 32 10 1 0
F 33 101.675000000 101.675000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 3.106 164 162 165 -1 0 0 33 10 1 1
F 34 101.725000000 101.725000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.772 164 161 164 -1 0 0 34 10 1 0
F 35 101.775000000 101.775000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 1.816 165 163 164 -1 0 0 35 10 1 1
F 36 101.825000000 101.825000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.795 166 163 165 -1 0 0 36 10 1 1
F 37 101.875000000 101.875000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.787 167 166 166 -1 0 0 37 10 1 1
F 38 101.925000000 101.925000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.783 165 163 167 -1 0 0 38 10 1 1
F 39 101.975000000 101.975000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.782 166 161 165 -1 0 0 39 10 1 1
F 40 102.025000000 102.025000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.782 166 162 166 -1 0 0 40 10 1 1
F 41 102.075000000 102.075000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.786 166 160 166 -1 0 0 41 10 1 1
F 42 102.125000000 102.125000000 1 0 211 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.596 169 162 166 153 0 0 42 10 1 0
F 43 102.175000000 102.175000000 1 0 211 -0.685152 -0.037568 -0.000759 0.727430 -0.197143 0.058912 -0.077956 0 0 0.795 170 167 169 153 0 0 43 10 0 1
F 44 102.225000000 102.225000000 1 0 207 -0.683596 -0.033956 -0.001910 0.729068 -0.164738 0.056717 -0.086604 0 0 0.782 169 165 170 157 0 0 44 10 0 1
F 45 102.275000000 102.275000000 1 0 207 -0.682143 -0.030069 -0.003043 0.730594 -0.131802 0.054475 -0.095469 0 0 0.780 172 163 169 157 0 0 45 10 0 1
F 46 102.325000000 102.325000000 1 0 207 -0.680823 -0.025965 -0.004134 0.731976 -0.098072 0.051922 -0.104300 0 0 0.776 173 167 172 157 0 0 46 10 0 1
F 47 102.375000000 102.375000000 1 0 207 -0.679600 -0.021664 -0.005161 0.733244 -0.063324 0.049198 -0.113545 0 0 0.805 171 167 173 157 0 0 47 10 0 1
F 48 102.425000000 102.425000000 1 0 205 -0.678504 -0.017085 -0.006236 0.734371 -0.030320 0.046617 -0.122543 0 0 0.784 169 166 171 159 0 0 48 10 0 1
F 49 102.475000000 102.475000000 1 0 205 -0.677557 -0.012303 -0.007324 0.735331 0.003186 0.044068 -0.131491 0 0 0.775 164 159 169 159 0 0 49 10 0 1
F 50 102.525000000 102.525000000 1 0 205 -0.676731 -0.007230 -0.008474 0.736146 0.035160 0.041304 -0.140612 0 0 0.773 165 155 164 159 0 0 50 10 0 1
F 51 102.575000000 102.575000000 1 0 205 -0.676005 -0.002219 -0.009531 0.736832 0.069238 0.038602 -0.149995 0 0 0.552 165 157 165 159 0 0 51 10 0 1
F 52 102.625000000 102.625000000 1 0 201 -0.675422 0.002832 -0.010525 0.737351 0.104652 0.036001 -0.159922 0 0 0.774 170 159 165 157 0 0 52 10 0 1
F 53 102.675000000 102.675000000 1 0 201 -0.674984 0.007996 -0.011594 0.737698 0.139094 0.033000 -0.169111 0 0 0.775 170 160 170 157 0 0 53 10 0 1
F 54 102.725000000 102.725000000 1 0 201 -0.674652 0.013207 -0.012625 0.737910 0.173489 0.029942 -0.178590 0 0 0.754 172 163 170 157 0 0 54 10 0 1
F 55 102.775000000 102.775000000 1 0 201 -0.674461 0.018545 -0.013751 0.737949 0.206053 0.026827 -0.187894 0 0 0.777 170 165 172 157 0 0 55 10 0 1
F 56 102.825000000 102.825000000 1 0 201 -0.674412 0.023853 -0.014923 0.737819 0.238282 0.023832 -0.196918 0 0 0.773 175 163 170 157 0 0 56 10 0 1
F 57 102.875000000 102.875000000 1 0 201 -0.674471 0.029164 -0.016162 0.737548 0.269434 0.020961 -0.206332 0 0 0.782 178 169 175 157 0 0 57 10 0 1
F 58 102.925000000 102.925000000 1 0 201 -0.674691 0.034492 -0.017487 0.737087 0.299062 0.018602 -0.215093 0 0 0.773 175 171 178 157 0 0 58 10 0 1
F 59 102.975000000 102.975000000 1 0 201 -0.675018 0.039804 -0.018885 0.736485 0.327057 0.015749 -0.224127 0 0 0.775 175 166 175 157 0 0 59 10 0 1
F 60 103.025000000 103.025000000 1 0 201 -0.675480 0.045002 -0.020339 0.735722 0.354455 0.013076 -0.233245 0 0 0.773 177 171 175 157 0 0 60 10 0 1
F 61 103.075000000 103.075000000 1 0 201 -0.676047 0.050072 -0.021862 0.734830 0.381059 0.010114 -0.242708 0 0 0.775 176 172 177 157 0 0 61 10 0 1
F 62 103.125000000 103.125000000 1 0 201 -0.676757 0.055038 -0.023434 0.733772 0.406594 0.007242 -0.251929 0 0 0.687 175 168 176 157 0 0 62 10 0 1
F 63 103.175000000 103.175000000 1 0 201 -0.677569 0.059890 -0.025137 0.732586 0.430045 0.004365 -0.261234 0 0 0.772 181 173 175 157 0 0 63 10 0 1
F 64 103.225000000 103.225000000 1 0 201 -0.678498 0.064595 -0.026992 0.731259 0.451359 0.001712 -0.270506 0 0 0.772 180 176 181 157 0 0 64 10 0 1
F 65 103.275000000 103.275000000 1 0 201 -0.679559 0.069090 -0.028831 0.729791 0.472338 -0.001331 -0.279656 0 0 0.785 180 176 180 157 0 0 65 10 0 1
F 66 103.325000000 103.325000000 1 0 201 -0.680818 0.073475 -0.030842 0.728105 0.489925 -0.003636 -0.287042 0 0 0.774 179 173 180 157 0 0 66 10 0 1
F 67 103.375000000 103.375000000 1 0 201 -0.682156 0.077587 -0.032922 0.726333 0.505991 -0.005839 -0.294930 0 0 0.792 175 172 179 157 0 0 67 10 0 1
F 68 103.425000000 103.425000000 1 0 201 -0.683610 0.081416 -0.035066 0.724445 0.521009 -0.007318 -0.302617 0 0 1.535 177 169 175 157 0 0 68 10 0 1
F 69 103.475000000 103.475000000 1 0 201 -0.685154 0.085010 -0.037365 0.722455 0.533552 -0.008630 -0.310377 0 0 1.536 176 173 177 157 0 0 69 10 0 1
F 70 103.525000000 103.525000000 1 0 201 -0.687965 0.093836 -0.044713 0.718262 0.435997 -0.005537 -0.280138 0 0 1.536 176 171 176 157 0 0 70 10 0 1
F 71 103.575000000 103.575000000 1 0 201 -0.689804 0.097610 -0.047817 0.715790 0.429789 -0.008315 -0.282714 0 0 0.606 180 175 176 157 0 0 71 10 0 1
F 72 103.625000000 103.625000000 1 0 201 -0.691678 0.100614 -0.050611 0.713370 0.430113 -0.010354 -0.287206 0 0 0.773 178 177 180 157 0 0 72 10 0 1
F 73 103.675000000 103.675000000 1 0 201 -0.693671 0.103545 -0.053613 0.710792 0.425461 -0.013698 -0.290421 0 0 0.774 179 173 178 157 0 0 73 10 0 1
F 74 103.725000000 103.725000000 1 0 201 -0.695753 0.105663 -0.056308 0.708232 0.426662 -0.014670 -0.294347 0 0 0.774 175 174 179 157 0 0 74 10 0 1
F 75 103.775000000 103.775000000 1 0 201 -0.696297 0.100931 -0.052436 0.708685 0.556476 -0.017265 -0.348272 0 0 1.531 174 173 175 157 0 0 75 10 0 1
F 76 103.825000000 103.825000000 1 0 201 -0.698429 0.102458 -0.055139 0.706158 0.552699 -0.017748 -0.353420 0 0 1.532 179 172 174 157 0 0 76 10 0 1
F 77 103.875000000 103.875000000 1 0 201 -0.700584 0.103643 -0.057839 0.703630 0.548237 -0.018504 -0.359089 0 0 1.536 178 176 179 157 0 0 77 10 0 1
F 78 103.925000000 103.925000000 1 0 201 -0.702815 0.104475 -0.060557 0.701048 0.541951 -0.019248 -0.363825 0 0 1.533 179 176 178 157 0 0 78 10 0 1
F 79 103.975000000 103.975000000 1 0 201 -0.705061 0.105104 -0.063420 0.698441 0.530628 -0.018893 -0.367784 0 0 0.776 175 175 179 157 0 0 79 10 0 1
F 80 104.025000000 104.025000000 1 0 201 -0.707145 0.105533 -0.066687 0.695961 0.511277 -0.021440 -0.373030 0 0 1.529 169 169 175 161 0 0 80 10 0 1
F 81 104.075000000 104.075000000 1 0 209 -0.709522 0.105547 -0.069158 0.693294 0.504223 -0.020206 -0.379589 0 0 1.528 168 167 169 161 0 0 81 10 0 1
F 82 104.125000000 104.125000000 1 0 209 -0.711788 0.105247 -0.071777 0.690745 0.488108 -0.020679 -0.382573 0 0 1.528 168 167 168 161 0 0 82 10 0 1
F 83 104.175000000 104.175000000 1 0 209 -0.714007 0.104536 -0.074312 0.688291 0.471045 -0.020388 -0.385729 0 0 0.772 168 168 168 161 0 0 83 10 0 1
F 84 104.225000000 104.225000000 1 0 217 -0.716208 0.103706 -0.076934 0.685836 0.448634 -0.020507 -0.387603 0 0 200.696 167 165 168 155 0 0 84 10 0 0
F 85 104.275000000 104.275000000 1 0 217 -0.717975 0.101956 -0.078684 0.684051 0.458001 -0.025531 -0.415204 0 0 0.785 166 161 167 155 0 0 85 10 0 1
F 86 104.325000000 104.325000000 1 0 217 -0.719977 0.100359 -0.080919 0.681919 0.435327 -0.025816 -0.418594 0 0 0.777 165 163 166 155 0 0 86 10 0 1
F 87 104.375000000 104.375000000 1 0 217 -0.721949 0.098596 -0.083055 0.679831 0.410067 -0.026030 -0.420706 0 0 0.775 164 158 165 155 0 0 87 10 0 1
F 88 104.425000000 104.425000000 1 0 217 -0.723812 0.096507 -0.085078 0.677897 0.383363 -0.025662 -0.422940 0 0 0.775 161 155 164 155 0 0 88 10 0 1
F 89 104.475000000 104.475000000 1 0 221 -0.725583 0.094155 -0.086828 0.676111 0.356606 -0.025353 -0.424774 0 0 200.782 160 156 161 163 0 0 89 10 0 0
F 90 104.525000000 104.525000000 1 0 221 -0.727271 0.091493 -0.088114 0.674494 0.328592 -0.025805 -0.423404 0 0 0.782 162 154 160 163 0 0 90 10 0 1
F 91 104.575000000 104.575000000 1 0 221 -0.728844 0.088852 -0.089526 0.672962 0.298886 -0.024957 -0.423632 0 0 0.778 161 154 162 163 0 0 91 10 0 1
F 92 104.625000000 104.625000000 1 0 221 -0.730202 0.086021 -0.090883 0.671674 0.266527 -0.024690 -0.424749 0 0 0.785 160 155 161 163 0 0 92 10 0 1
F 93 104.675000000 104.675000000 1 0 221 -0.731491 0.083028 -0.091832 0.670518 0.235545 -0.023811 -0.424424 0 0 0.775 160 154 160 163 0 0 93 10 0 1
F 94 104.725000000 104.725000000 1 0 217 -0.732696 0.079897 -0.092577 0.669480 0.203464 -0.022629 -0.422716 0 0 200.439 159 152 160 172 0 0 94 10 0 0
F 95 104.775000000 104.775000000 1 0 217 -0.733738 0.076742 -0.093143 0.668628 0.179234 -0.022672 -0.432351 0 0 0.783 161 152 159 172 0 0 95 10 0 1
F 96 104.825000000 104.825000000 1 0 217 -0.734569 0.073304 -0.093398 0.668066 0.145989 -0.021557 -0.430992 0 0 0.777 162 158 161 172 0 0 96 10 0 1
F 97 104.875000000 104.875000000 1 0 217 -0.735203 0.069826 -0.093428 0.667737 0.112139 -0.020229 -0.429644 0 0 0.775 162 152 162 172 0 0 97 10 0 1
F 98 104.925000000 104.925000000 1 0 210 -0.735676 0.066357 -0.093200 0.667601 0.077556 -0.019149 -0.427630 0 0 200.144 166 158 162 168 0 0 98 10 0 0
F 99 104.975000000 104.975000000 1 0 210 -0.735959 0.062824 -0.092710 0.667699 0.043656 -0.020773 -0.436723 0 0 0.787 165 161 166 168 0 0 99 10 0 1
F 100 105.025000000 105.025000000 1 0 210 -0.736115 0.059423 -0.091978 0.667940 0.006545 -0.020018 -0.433016 0 0 0.778 166 158 165 168 0 0 100 10 0 1
F 101 105.075000000 105.075000000 1 0 210 -0.736071 0.056087 -0.090976 0.668414 -0.030994 -0.019179 -0.429431 0 0 0.646 170 162 166 168 0 0 101 10 0 1
F 102 105.125000000 105.125000000 1 0 208 -0.735771 0.052763 -0.089762 0.669178 -0.069747 -0.017807 -0.427376 0 0 0.778 175 164 170 172 0 0 102 10 0 1
F 103 105.175000000 105.175000000 1 0 194 -0.735386 0.049524 -0.088182 0.670059 -0.106965 -0.016843 -0.422833 0 0 200.153 176 171 175 167 0 0 103 10 0 0
F 104 105.225000000 105.225000000 1 0 189 -0.734769 0.046562 -0.086317 0.671190 -0.145259 -0.013509 -0.419669 0 0 0.784 178 172 176 165 0 0 104 10 0 1
F 105 105.275000000 105.275000000 1 0 189 -0.734015 0.043773 -0.084476 0.672436 -0.182959 -0.009616 -0.414732 0 0 0.793 178 172 178 165 0 0 105 10 0 1
F 106 105.325000000 105.325000000 1 0 189 -0.733111 0.040792 -0.082106 0.673902 -0.218464 -0.008341 -0.409478 0 0 0.779 177 171 178 165 0 0 106 10 0 1
F 107 105.375000000 105.375000000 1 0 189 -0.732028 0.037893 -0.079437 0.675566 -0.252462 -0.006685 -0.404318 0 0 0.848 178 173 177 165 0 0 107 10 0 1
F 108 105.425000000 105.425000000 1 0 196 -0.730770 0.035064 -0.076517 0.677414 -0.285851 -0.005553 -0.399276 0 0 200.146 176 172 178 151 0 0 108 10 0 0
F 109 105.475000000 105.475000000 1 0 193 -0.729232 0.032634 -0.073883 0.679483 -0.323566 -0.006415 -0.395761 0 0 0.782 173 170 176 151 0 0 109 10 0 1
F 110 105.525000000 105.525000000 1 0 193 -0.727742 0.030103 -0.070405 0.681563 -0.354335 -0.005525 -0.389313 0 0 0.775 179 165 173 151 0 0 110 10 0 1
F 111 105.575000000 105.575000000 1 0 193 -0.726160 0.027704 -0.066660 0.683726 -0.383645 -0.004727 -0.381990 0 0 0.813 181 174 179 151 0 0 111 10 0 1
F 112 105.625000000 105.625000000 1 0 193 -0.724408 0.025420 -0.062617 0.686051 -0.411000 -0.004182 -0.375074 0 0 0.777 185 175 181 151 0 0 112 10 0 1
F 113 105.675000000 105.675000000 1 0 206 -0.722562 0.023347 -0.058430 0.688437 -0.437521 -0.003225 -0.367698 0 0 200.341 185 183 185 149 0 0 113 10 0 0
F 114 105.725000000 105.725000000 1 0 206 -0.720607 0.021275 -0.053850 0.690922 -0.460724 -0.002631 -0.360360 0 0 0.784 185 180 185 149 0 0 114 10 0 1
F 115 105.775000000 105.775000000 1 0 206 -0.718584 0.019395 -0.049114 0.693433 -0.482155 -0.002545 -0.352310 0 0 0.779 187 181 185 149 0 0 115 10 0 1
F 116 105.825000000 105.825000000 1 0 206 -0.716483 0.017638 -0.044260 0.695975 -0.502256 -0.002071 -0.344210 0 0 0.777 184 181 187 149 0 0 116 10 0 1
F 117 105.875000000 105.875000000 1 0 206 -0.714297 0.016079 -0.039309 0.698553 -0.521073 -0.001003 -0.336187 0 0 0.774 185 179 184 149 0 0 117 10 0 1
F 118 105.925000000 105.925000000 1 0 208 -0.712084 0.014547 -0.034092 0.701116 -0.536707 -0.000550 -0.327754 0 0 200.197 187 182 185 148 0 0 118 10 0 0
F 119 105.975000000 105.975000000 1 0 208 -0.709801 0.013103 -0.028647 0.703697 -0.550132 -0.001787 -0.318981 0 0 0.785 190 184 187 148 0 0 119 10 0 1
F 120 106.025000000 106.025000000 1 0 208 -0.707525 0.011789 -0.023285 0.706206 -0.561784 -0.001522 -0.309970 0 0 0.779 186 182 190 148 0 0 120 10 0 1
F 121 106.075000000 106.075000000 1 0 208 -0.705221 0.010598 -0.017812 0.708685 -0.570998 -0.001878 -0.300871 0 0 0.775 185 185 186 148 0 0 121 10 0 1
F 122 106.125000000 106.125000000 1 0 208 -0.702919 0.009530 -0.012331 0.711100 -0.578270 -0.002353 -0.291495 0 0 0.781 185 181 185 148 0 0 122 10 0 1
F 123 106.175000000 106.175000000 1 0 210 -0.700619 0.008506 -0.006794 0.713452 -0.582710 -0.003016 -0.282112 0 0 200.404 181 181 185 155 0 0 123 10 0 0
F 124 106.225000000 106.225000000 1 0 210 -0.698359 0.007514 -0.001205 0.715707 -0.584456 -0.003754 -0.271800 0 0 0.789 181 177 181 155 0 0 124 10 0 1
F 125 106.275000000 106.275000000 1 0 213 -0.696112 0.006579 0.004273 0.717890 -0.584642 -0.005103 -0.262094 0 0 0.777 181 178 181 154 0 0 125 10 0 1
F 126 106.325000000 106.325000000 1 0 213 -0.693909 0.005728 0.009642 0.719975 -0.582290 -0.005885 -0.252633 0 0 0.776 178 178 181 154 0 0 126 10 0 1
F 127 106.375000000 106.375000000 1 0 213 -0.691788 0.004915 0.014854 0.721931 -0.578075 -0.006582 -0.242773 0 0 0.779 173 173 178 154 0 0 127 10 0 1
F 128 106.425000000 106.425000000 1 0 216 -0.689723 0.004120 0.019943 0.723787 -0.571139 -0.007753 -0.232989 0 0 200.225 174 170 173 168 0 0 128 10 0 0
F 129 106.475000000 106.475000000 1 0 216 -0.687758 0.003451 0.024828 0.725507 -0.566764 -0.010687 -0.221647 0 0 0.787 177 170 174 168 0 0 129 10 0 1
F 130 106.525000000 106.525000000 1 0 216 -0.685886 0.002782 0.029507 0.727105 -0.556676 -0.012043 -0.211677 0 0 0.778 177 175 177 168 0 0 130 10 0 1
F 131 106.575000000 106.575000000 1 0 216 -0.684139 0.002002 0.034044 0.728554 -0.542516 -0.013815 -0.201364 0 0 0.776 174 173 177 168 0 0 131 10 0 1
F 132 106.625000000 106.625000000 1 0 216 -0.682525 0.001226 0.038323 0.729856 -0.526308 -0.015517 -0.190689 0 0 0.774 173 172 174 168 0 0 132 10 0 1
F 133 106.675000000 106.675000000 1 0 220 -0.680990 0.000383 0.042372 0.731065 -0.506867 -0.017560 -0.181083 0 0 200.685 173 172 173 168 0 0 133 10 0 0
F 134 106.725000000 106.725000000 1 0 220 -0.679634 -0.000525 0.046207 0.732095 -0.485262 -0.017331 -0.170201 0 0 0.779 175 172 173 168 0 0 134 10 0 1
F 135 106.775000000 106.775000000 1 0 220 -0.678375 -0.001372 0.049629 0.733037 -0.462117 -0.019338 -0.160412 0 0 0.781 173 171 175 168 0 0 135 10 0 1
F 136 106.825000000 106.825000000 1 0 220 -0.677293 -0.002233 0.052670 0.733822 -0.437839 -0.021701 -0.150181 0 0 0.776 173 171 173 168 0 0 136 10 0 1
F 137 106.875000000 106.875000000 1 0 220 -0.676379 -0.003127 0.055325 0.734466 -0.412036 -0.023422 -0.139754 0 0 0.780 176 170 173 168 0 0 137 10 0 1
F 138 106.925000000 106.925000000 1 0 223 -0.675688 -0.004126 0.057623 0.734921 -0.383891 -0.024562 -0.128240 0 0 200.529 176 174 176 168 0 0 138 10 0 0
F 139 106.975000000 106.975000000 1 0 223 -0.675044 -0.005071 0.059489 0.735358 -0.354442 -0.026074 -0.119185 0 0 0.784 174 172 176 168 0 0 139 10 0 1
F 140 107.025000000 107.025000000 1 0 223 -0.674594 -0.006122 0.061056 0.735634 -0.323198 -0.028642 -0.109649 0 0 0.583 175 171 174 168 0 0 140 10 0 1
