# xrslam-regression report v2
M allow_unpaced 0
M build_dir /tmp/xrreg/post_mobile
M config_from_string 1
M host KaidongdeMacBook-Pro.local
M lib /tmp/xrreg/post_mobile/xrslam-interface/libxrslam.dylib
M lib_sha256 33c6601fbbb1246f041968383fba2fb4caae4b80b3a3802b1cf1a04189d7f656
M lib_threading 1
M lib_version xrslam v0.5.0
M max_frames 160
M opt_inspection 1
M opt_lowlatency 1
M opt_threading 1
M pace 1
M python 3.14.7
M sensor_config sensor.yaml
M seq synth://
M settle_ms 200.0
M slam_config slam.yaml
M src_source synth
M src_synth_accel_bias (0.0, 0.0, 0.0)
M src_synth_accel_noise 0
M src_synth_bg_high 78
M src_synth_bg_low 40
M src_synth_blob_peak 240
M src_synth_blob_radius 3
M src_synth_blob_sigma 1.25
M src_synth_cam_rate 20
M src_synth_cx 376
M src_synth_cy 240
M src_synth_duration 12
M src_synth_fx 460
M src_synth_fy 460
M src_synth_gyro_bias (0.0, 0.0, 0.0)
M src_synth_gyro_noise 0
M src_synth_height 480
M src_synth_imu_rate 200
M src_synth_imu_scale 1
M src_synth_imu_seed 12345
M src_synth_num_landmarks 400
M src_synth_seed 20260823
M src_synth_t0 100
M src_synth_width 752
M tag run#4
M tool pw_tools/regression
M wall_start 1787425098.129
C idx frame_ts pose_ts state landmarks fusion_total qx qy qz qw tx ty tz push_rc lm_rc ms det_kp trk_kp inl_kp mapped_lm lm_published lm_usable core_seq core_imu degen settled
F 12 100.625000000 100.625000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.783 181 180 183 -1 0 0 12 10 1 0
F 13 100.675000000 100.675000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.927 178 177 181 -1 0 0 13 10 1 1
F 14 100.725000000 100.725000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.451 179 173 178 -1 0 0 14 10 1 0
F 15 100.775000000 100.775000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.964 178 175 179 -1 0 0 15 10 1 1
F 16 100.825000000 100.825000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.786 176 173 178 -1 0 0 16 10 1 1
F 17 100.875000000 100.875000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.458 174 172 176 -1 0 0 17 10 1 0
F 18 100.925000000 100.925000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.918 177 172 174 -1 0 0 18 10 1 1
F 19 100.975000000 100.975000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.242 176 174 177 -1 0 0 19 10 1 0
F 20 101.025000000 101.025000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.922 172 171 176 -1 0 0 20 10 1 1
F 21 101.075000000 101.075000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.716 171 168 172 -1 0 0 21 10 1 0
F 22 101.125000000 101.125000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.486 168 167 171 -1 0 0 22 10 1 0
F 23 101.175000000 101.175000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.920 170 168 168 -1 0 0 23 10 1 1
F 24 101.225000000 101.225000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.807 170 169 170 -1 0 0 24 10 1 1
F 25 101.275000000 101.275000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.288 171 170 170 -1 0 0 25 10 1 0
F 26 101.325000000 101.325000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.892 171 170 171 -1 0 0 26 10 1 1
F 27 101.375000000 101.375000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.636 171 171 171 -1 0 0 27 10 1 0
F 28 101.425000000 101.425000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.925 167 167 171 -1 0 0 28 10 1 1
F 29 101.475000000 101.475000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.215 168 166 167 -1 0 0 29 10 1 0
F 30 101.525000000 101.525000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.932 167 166 168 -1 0 0 30 10 1 1
F 31 101.575000000 101.575000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.848 167 164 167 -1 0 0 31 10 1 1
F 32 101.625000000 101.625000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.805 165 164 167 -1 0 0 32 10 1 1
F 33 101.675000000 101.675000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.225 164 162 165 -1 0 0 33 10 1 0
F 34 101.725000000 101.725000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.885 164 161 164 -1 0 0 34 10 1 1
F 35 101.775000000 101.775000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.799 165 163 164 -1 0 0 35 10 1 1
F 36 101.825000000 101.825000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.808 166 163 165 -1 0 0 36 10 1 1
F 37 101.875000000 101.875000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.780 167 166 166 -1 0 0 37 10 1 1
F 38 101.925000000 101.925000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.778 165 163 167 -1 0 0 38 10 1 1
F 39 101.975000000 101.975000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.747 166 161 165 -1 0 0 39 10 1 1
F 40 102.025000000 102.025000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.774 166 162 166 -1 0 0 40 10 1 1
F 41 102.075000000 102.075000000 1 0 222 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.131 166 160 166 154 0 0 41 10 1 0
F 42 102.125000000 102.125000000 1 0 222 -0.686824 -0.040968 0.000469 0.725668 -0.237100 0.064408 -0.071823 0 0 0.788 169 162 166 154 0 0 42 10 0 1
F 43 102.175000000 102.175000000 1 0 211 -0.685139 -0.037619 -0.000731 0.727440 -0.204520 0.061925 -0.081012 0 0 0.777 170 167 169 153 0 0 43 10 0 1
F 44 102.225000000 102.225000000 1 0 211 -0.683589 -0.034006 -0.001896 0.729072 -0.171016 0.059391 -0.089902 0 0 0.778 169 165 170 153 0 0 44 10 0 1
F 45 102.275000000 102.275000000 1 0 201 -0.682129 -0.030124 -0.003019 0.730605 -0.136758 0.056836 -0.099163 0 0 200.594 172 163 169 157 0 0 45 10 0 0
F 46 102.325000000 102.325000000 1 0 201 -0.680791 -0.025967 -0.004055 0.732006 -0.096521 0.050861 -0.103603 0 0 0.732 173 167 172 157 0 0 46 10 0 1
F 47 102.375000000 102.375000000 1 0 201 -0.679578 -0.021629 -0.005126 0.733267 -0.062864 0.048127 -0.112623 0 0 0.787 171 167 173 157 0 0 47 10 0 1
F 48 102.425000000 102.425000000 1 0 201 -0.678485 -0.017065 -0.006202 0.734390 -0.029283 0.045447 -0.121691 0 0 0.782 169 166 171 157 0 0 48 10 0 1
F 49 102.475000000 102.475000000 1 0 201 -0.677533 -0.012269 -0.007296 0.735354 0.003662 0.042866 -0.130617 0 0 0.775 164 159 169 157 0 0 49 10 0 1
F 50 102.525000000 102.525000000 1 0 201 -0.676703 -0.007225 -0.008427 0.736172 0.035696 0.040055 -0.139702 0 0 0.669 165 155 164 157 0 0 50 10 0 1
F 51 102.575000000 102.575000000 1 0 201 -0.675997 -0.002182 -0.009511 0.736840 0.069026 0.037428 -0.148770 0 0 0.774 165 157 165 157 0 0 51 10 0 1
F 52 102.625000000 102.625000000 1 0 209 -0.675410 0.002869 -0.010519 0.737362 0.103906 0.034696 -0.158137 0 0 0.775 170 159 165 161 0 0 52 10 0 1
F 53 102.675000000 102.675000000 1 0 209 -0.674972 0.008180 -0.011612 0.737706 0.135163 0.033021 -0.169048 0 0 0.773 170 160 170 161 0 0 53 10 0 1
F 54 102.725000000 102.725000000 1 0 209 -0.674643 0.013412 -0.012654 0.737913 0.169231 0.029939 -0.178498 0 0 0.773 172 163 170 161 0 0 54 10 0 1
F 55 102.775000000 102.775000000 1 0 209 -0.674449 0.018782 -0.013798 0.737953 0.201167 0.026972 -0.187773 0 0 0.776 170 165 172 161 0 0 55 10 0 1
F 56 102.825000000 102.825000000 1 0 209 -0.674414 0.024120 -0.014972 0.737808 0.232956 0.024171 -0.196530 0 0 0.779 175 163 170 161 0 0 56 10 0 1
F 57 102.875000000 102.875000000 1 0 209 -0.674483 0.029411 -0.016192 0.737526 0.264525 0.021612 -0.205753 0 0 0.776 178 169 175 161 0 0 57 10 0 1
F 58 102.925000000 102.925000000 1 0 209 -0.674691 0.034753 -0.017517 0.737074 0.293969 0.019092 -0.214743 0 0 0.776 175 171 178 161 0 0 58 10 0 1
F 59 102.975000000 102.975000000 1 0 209 -0.675024 0.039996 -0.018879 0.736469 0.323176 0.016489 -0.223773 0 0 0.775 175 166 175 161 0 0 59 10 0 1
F 60 103.025000000 103.025000000 1 0 208 -0.675436 0.045176 -0.020309 0.735754 0.353055 0.013999 -0.235269 0 0 0.788 177 171 175 164 0 0 60 10 0 1
F 61 103.075000000 103.075000000 1 0 208 -0.676002 0.050258 -0.021831 0.734859 0.379661 0.011051 -0.244752 0 0 0.774 176 172 177 164 0 0 61 10 0 1
F 62 103.125000000 103.125000000 1 0 208 -0.676739 0.055225 -0.023450 0.733775 0.404989 0.008305 -0.253570 0 0 0.773 175 168 176 164 0 0 62 10 0 1
F 63 103.175000000 103.175000000 1 0 208 -0.677560 0.060090 -0.025162 0.732577 0.428332 0.005578 -0.262716 0 0 0.780 181 173 175 164 0 0 63 10 0 1
F 64 103.225000000 103.225000000 1 0 206 -0.678480 0.064755 -0.026900 0.731265 0.454175 0.002301 -0.274394 0 0 0.774 180 176 181 158 0 0 64 10 0 1
F 65 103.275000000 103.275000000 1 0 206 -0.679587 0.069313 -0.028834 0.729743 0.473643 -0.000162 -0.282613 0 0 0.772 180 176 180 158 0 0 65 10 0 1
F 66 103.325000000 103.325000000 1 0 206 -0.680832 0.073718 -0.030853 0.728067 0.491072 -0.002887 -0.290288 0 0 0.773 179 173 180 158 0 0 66 10 0 1
F 67 103.375000000 103.375000000 1 0 206 -0.682170 0.077834 -0.032927 0.726293 0.507491 -0.005022 -0.298322 0 0 0.774 175 172 179 158 0 0 67 10 0 1
F 68 103.425000000 103.425000000 1 0 207 -0.683526 0.081633 -0.035082 0.724498 0.528647 -0.008078 -0.311193 0 0 0.774 177 169 175 150 0 0 68 10 0 1
F 69 103.475000000 103.475000000 1 0 207 -0.685047 0.085239 -0.037359 0.722529 0.541490 -0.009966 -0.319536 0 0 0.774 176 173 177 150 0 0 69 10 0 1
F 70 103.525000000 103.525000000 1 0 207 -0.686664 0.088741 -0.039864 0.720436 0.549468 -0.011956 -0.327399 0 0 0.774 176 171 176 150 0 0 70 10 0 1
F 71 103.575000000 103.575000000 1 0 207 -0.688423 0.091833 -0.042282 0.718229 0.558004 -0.013805 -0.334590 0 0 0.784 180 175 176 150 0 0 71 10 0 1
F 72 103.625000000 103.625000000 1 0 209 -0.690231 0.094360 -0.044573 0.716024 0.573772 -0.015804 -0.345674 0 0 0.775 178 177 180 147 0 0 72 10 0 1
F 73 103.675000000 103.675000000 1 0 209 -0.692153 0.096785 -0.047052 0.713683 0.579333 -0.017051 -0.352676 0 0 0.777 179 173 178 147 0 0 73 10 0 1
F 74 103.725000000 103.725000000 1 0 209 -0.694157 0.098934 -0.049656 0.711261 0.581719 -0.018090 -0.359157 0 0 0.777 175 174 179 147 0 0 74 10 0 1
F 75 103.775000000 103.775000000 1 0 209 -0.696197 0.100793 -0.052322 0.708811 0.581450 -0.019587 -0.365958 0 0 0.773 174 173 175 147 0 0 75 10 0 1
F 76 103.825000000 103.825000000 1 0 209 -0.698335 0.102322 -0.055029 0.706279 0.578952 -0.020481 -0.371666 0 0 0.773 179 172 174 147 0 0 76 10 0 1
F 77 103.875000000 103.875000000 1 0 209 -0.700473 0.103527 -0.057730 0.703766 0.574457 -0.021686 -0.377996 0 0 0.787 178 176 179 147 0 0 77 10 0 1
F 78 103.925000000 103.925000000 1 0 210 -0.702753 0.104704 -0.060705 0.701064 0.567728 -0.021375 -0.384824 0 0 0.777 179 176 178 153 0 0 78 10 0 1
F 79 103.975000000 103.975000000 1 0 210 -0.704974 0.105269 -0.063475 0.698499 0.557844 -0.022061 -0.389833 0 0 0.775 175 175 179 153 0 0 79 10 0 1
F 80 104.025000000 104.025000000 1 0 210 -0.707135 0.105552 -0.066330 0.696002 0.544147 -0.023821 -0.395476 0 0 0.775 169 169 175 153 0 0 80 10 0 1
F 81 104.075000000 104.075000000 1 0 210 -0.709390 0.105486 -0.068924 0.693461 0.531261 -0.023903 -0.399677 0 0 0.773 168 167 169 153 0 0 81 10 0 1
F 82 104.125000000 104.125000000 1 0 210 -0.711641 0.105132 -0.071512 0.690942 0.515558 -0.024292 -0.403314 0 0 0.773 168 167 168 153 0 0 82 10 0 1
F 83 104.175000000 104.175000000 1 0 210 -0.713821 0.104404 -0.074039 0.688532 0.498289 -0.024223 -0.407375 0 0 0.771 168 168 168 153 0 0 83 10 0 1
F 84 104.225000000 104.225000000 1 0 210 -0.715985 0.103438 -0.076515 0.686157 0.478234 -0.024294 -0.410650 0 0 0.781 167 165 168 153 0 0 84 10 0 1
F 85 104.275000000 104.275000000 1 0 210 -0.718090 0.102100 -0.078834 0.683891 0.457730 -0.024284 -0.413895 0 0 1.526 166 162 167 153 0 0 85 10 0 1
F 86 104.325000000 104.325000000 1 0 210 -0.720086 0.100488 -0.081066 0.681768 0.435191 -0.024580 -0.417470 0 0 0.772 165 162 166 153 0 0 86 10 0 1
F 87 104.375000000 104.375000000 1 0 210 -0.722079 0.098707 -0.083195 0.679660 0.410106 -0.024659 -0.419330 0 0 0.774 164 158 165 153 0 0 87 10 0 1
F 88 104.425000000 104.425000000 1 0 219 -0.723960 0.096624 -0.085214 0.677705 0.383359 -0.023894 -0.421405 0 0 200.308 161 155 164 160 0 0 88 10 0 0
F 89 104.475000000 104.475000000 1 0 219 -0.725541 0.094171 -0.086759 0.676162 0.354621 -0.026044 -0.423977 0 0 0.788 160 156 161 160 0 0 89 10 0 1
F 90 104.525000000 104.525000000 1 0 219 -0.727212 0.091699 -0.088412 0.674490 0.325461 -0.025559 -0.425058 0 0 0.784 162 154 160 160 0 0 90 10 0 1
F 91 104.575000000 104.575000000 1 0 223 -0.728799 0.089113 -0.089749 0.672946 0.290941 -0.024727 -0.419972 0 0 0.775 161 154 162 159 0 0 91 10 0 1
F 92 104.625000000 104.625000000 1 0 223 -0.730179 0.086291 -0.091100 0.671635 0.258724 -0.024281 -0.420711 0 0 0.775 160 155 161 159 0 0 92 10 0 1
F 93 104.675000000 104.675000000 1 0 218 -0.731481 0.083294 -0.092051 0.670466 0.227907 -0.023483 -0.420185 0 0 200.136 160 154 160 166 0 0 93 10 0 0
F 94 104.725000000 104.725000000 1 0 218 -0.732794 0.079993 -0.092595 0.669358 0.205694 -0.022946 -0.424241 0 0 0.786 159 152 160 166 0 0 94 10 0 1
F 95 104.775000000 104.775000000 1 0 219 -0.733749 0.076727 -0.093142 0.668618 0.173911 -0.022466 -0.425231 0 0 0.779 161 152 159 166 0 0 95 10 0 1
F 96 104.825000000 104.825000000 1 0 219 -0.734590 0.073295 -0.093406 0.668043 0.141012 -0.021325 -0.423643 0 0 0.779 162 158 161 166 0 0 96 10 0 1
F 97 104.875000000 104.875000000 1 0 219 -0.735152 0.069999 -0.093596 0.667751 0.104472 -0.020156 -0.423266 0 0 0.775 162 152 162 166 0 0 97 10 0 1
F 98 104.925000000 104.925000000 1 0 211 -0.735560 0.066683 -0.093525 0.667650 0.067249 -0.019372 -0.422151 0 0 200.037 166 158 162 168 0 0 98 10 0 0
F 99 104.975000000 104.975000000 1 0 211 -0.735885 0.062914 -0.092827 0.667756 0.043059 -0.019261 -0.432637 0 0 0.792 165 161 166 168 0 0 99 10 0 1
F 100 105.025000000 105.025000000 1 0 211 -0.736064 0.059478 -0.092040 0.667983 0.007438 -0.018259 -0.428702 0 0 0.807 167 159 165 168 0 0 100 10 0 1
F 101 105.075000000 105.075000000 1 0 212 -0.736039 0.056195 -0.091062 0.668428 -0.030642 -0.017789 -0.426383 0 0 0.778 170 162 167 170 0 0 101 10 0 1
F 102 105.125000000 105.125000000 1 0 212 -0.735769 0.052957 -0.089914 0.669145 -0.069745 -0.016927 -0.423150 0 0 0.776 175 164 170 170 0 0 102 10 0 1
F 103 105.175000000 105.175000000 1 0 205 -0.735389 0.049732 -0.088334 0.670020 -0.106516 -0.015780 -0.418577 0 0 200.108 176 171 175 174 0 0 103 10 0 0
F 104 105.225000000 105.225000000 1 0 205 -0.734804 0.046284 -0.086205 0.671185 -0.146829 -0.017797 -0.418867 0 0 0.791 178 172 176 174 0 0 104 10 0 1
F 105 105.275000000 105.275000000 1 0 205 -0.734016 0.043260 -0.084207 0.672502 -0.184342 -0.015779 -0.414655 0 0 0.776 178 172 178 174 0 0 105 10 0 1
F 106 105.325000000 105.325000000 1 0 205 -0.733120 0.040250 -0.081772 0.673965 -0.219360 -0.014741 -0.409189 0 0 0.774 177 171 178 174 0 0 106 10 0 1
F 107 105.375000000 105.375000000 1 0 205 -0.732040 0.037327 -0.079096 0.675625 -0.253590 -0.013077 -0.404027 0 0 0.776 178 173 177 172 0 0 107 10 0 1
F 108 105.425000000 105.425000000 1 0 192 -0.730783 0.034032 -0.075772 0.677537 -0.281418 -0.012454 -0.399850 0 0 200.675 176 172 178 155 0 0 108 10 0 0
F 109 105.475000000 105.475000000 1 0 192 -0.729349 0.032531 -0.073579 0.679395 -0.318729 -0.005528 -0.393845 0 0 0.785 173 170 176 155 0 0 109 10 0 1
F 110 105.525000000 105.525000000 1 0 192 -0.727840 0.029987 -0.070041 0.681501 -0.348730 -0.004975 -0.387623 0 0 0.584 179 165 173 155 0 0 110 10 0 1
F 111 105.575000000 105.575000000 1 0 195 -0.726253 0.027578 -0.066270 0.683670 -0.377856 -0.004465 -0.380303 0 0 0.776 181 174 179 150 0 0 111 10 0 1
F 112 105.625000000 105.625000000 1 0 195 -0.724477 0.025344 -0.062359 0.686005 -0.406839 -0.003545 -0.373873 0 0 0.775 185 175 181 150 0 0 112 10 0 1
F 113 105.675000000 105.675000000 1 0 201 -0.722613 0.023252 -0.058189 0.688406 -0.433315 -0.002167 -0.366901 0 0 200.424 185 183 185 149 0 0 113 10 0 0
F 114 105.725000000 105.725000000 1 0 201 -0.720581 0.021309 -0.053914 0.690943 -0.461043 -0.001964 -0.360895 0 0 0.780 185 180 185 149 0 0 114 10 0 1
F 115 105.775000000 105.775000000 1 0 201 -0.718548 0.019417 -0.049198 0.693463 -0.482536 -0.001626 -0.353081 0 0 0.779 187 181 185 149 0 0 115 10 0 1
F 116 105.825000000 105.825000000 1 0 201 -0.716443 0.017639 -0.044340 0.696012 -0.502325 -0.001016 -0.345145 0 0 0.774 184 181 187 149 0 0 116 10 0 1
F 117 105.875000000 105.875000000 1 0 201 -0.714271 0.016111 -0.039361 0.698575 -0.521401 -0.000121 -0.336744 0 0 0.775 185 179 184 149 0 0 117 10 0 1
F 118 105.925000000 105.925000000 1 0 211 -0.712056 0.014625 -0.034167 0.701139 -0.537316 0.000182 -0.328123 0 0 200.574 187 182 185 150 0 0 118 10 0 0
F 119 105.975000000 105.975000000 1 0 211 -0.709814 0.013153 -0.028717 0.703681 -0.550581 -0.001597 -0.318898 0 0 0.787 190 184 187 150 0 0 119 10 0 1
F 120 106.025000000 106.025000000 1 0 211 -0.707526 0.011838 -0.023362 0.706201 -0.562213 -0.001439 -0.310088 0 0 0.773 186 182 190 150 0 0 120 10 0 1
F 121 106.075000000 106.075000000 1 0 211 -0.705215 0.010639 -0.017895 0.708688 -0.571422 -0.001759 -0.301119 0 0 0.775 185 185 186 150 0 0 121 10 0 1
F 122 106.125000000 106.125000000 1 0 211 -0.702907 0.009540 -0.012406 0.711110 -0.578424 -0.002161 -0.291900 0 0 0.777 185 181 185 150 0 0 122 10 0 1
F 123 106.175000000 106.175000000 1 0 212 -0.700608 0.008495 -0.006883 0.713462 -0.582863 -0.002570 -0.282590 0 0 200.343 181 181 185 153 0 0 123 10 0 0
F 124 106.225000000 106.225000000 1 0 212 -0.698346 0.007522 -0.001296 0.715719 -0.585140 -0.003377 -0.272474 0 0 0.789 181 177 181 153 0 0 124 10 0 1
F 125 106.275000000 106.275000000 1 0 212 -0.696027 0.006561 0.004206 0.717973 -0.583932 -0.004957 -0.264317 0 0 0.777 181 178 181 153 0 0 125 10 0 1
F 126 106.325000000 106.325000000 1 0 212 -0.693827 0.005708 0.009563 0.720055 -0.581676 -0.005961 -0.254831 0 0 0.777 178 178 181 153 0 0 126 10 0 1
F 127 106.375000000 106.375000000 1 0 212 -0.691701 0.004880 0.014773 0.722016 -0.577367 -0.006381 -0.245155 0 0 0.775 173 173 178 153 0 0 127 10 0 1
F 128 106.425000000 106.425000000 1 0 219 -0.689624 0.004116 0.019832 0.723885 -0.571030 -0.007045 -0.235673 0 0 200.737 174 170 173 161 0 0 128 10 0 0
F 129 106.475000000 106.475000000 1 0 219 -0.687746 0.003515 0.024809 0.725519 -0.566568 -0.009600 -0.222150 0 0 0.786 177 170 174 161 0 0 129 10 0 1
F 130 106.525000000 106.525000000 1 0 219 -0.685879 0.002786 0.029540 0.727111 -0.555361 -0.011192 -0.212128 0 0 0.780 177 175 177 161 0 0 130 10 0 1
F 131 106.575000000 106.575000000 1 0 219 -0.684127 0.001997 0.034079 0.728564 -0.541178 -0.012855 -0.201928 0 0 0.775 174 173 177 161 0 0 131 10 0 1
F 132 106.625000000 106.625000000 1 0 219 -0.682514 0.001218 0.038368 0.729864 -0.524792 -0.014861 -0.191253 0 0 0.780 173 172 174 161 0 0 132 10 0 1
F 133 106.675000000 106.675000000 1 0 218 -0.680982 0.000376 0.042419 0.731071 -0.505337 -0.016898 -0.181597 0 0 200.542 173 172 173 167 0 0 133 10 0 0
F 134 106.725000000 106.725000000 1 0 218 -0.679631 -0.000533 0.046200 0.732097 -0.485508 -0.016943 -0.170232 0 0 0.785 175 172 173 167 0 0 134 10 0 1
F 135 106.775000000 106.775000000 1 0 218 -0.678380 -0.001380 0.049619 0.733032 -0.462393 -0.018958 -0.160321 0 0 0.777 173 171 175 167 0 0 135 10 0 1
F 136 106.825000000 106.825000000 1 0 218 -0.677296 -0.002235 0.052666 0.733820 -0.438141 -0.021394 -0.150106 0 0 0.775 173 171 173 167 0 0 136 10 0 1
F 137 106.875000000 106.875000000 1 0 218 -0.676377 -0.003130 0.055328 0.734468 -0.412274 -0.023216 -0.139747 0 0 0.773 176 170 173 167 0 0 137 10 0 1
F 138 106.925000000 106.925000000 1 0 221 -0.675617 -0.004073 0.057617 0.734986 -0.384736 -0.024876 -0.129664 0 0 200.153 176 174 176 160 0 0 138 10 0 0
F 139 106.975000000 106.975000000 1 0 221 -0.675095 -0.005112 0.059542 0.735306 -0.354340 -0.025757 -0.118092 0 0 0.791 174 172 176 160 0 0 139 10 0 1
F 140 107.025000000 107.025000000 1 0 221 -0.674639 -0.006144 0.061076 0.735591 -0.323478 -0.027978 -0.108694 0 0 0.787 175 172 174 160 0 0 140 10 0 1
